"BehaviorSpace results (NetLogo 6.2.1)"
"VillagesCentralidades.nlogo"
"VillageCentralidad"
"09/07/2022 13:27:17:692 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-26","26","-16","16"
"[run number]","num-semillas","tipo-semillas","[step]","ticks"
"1010","3","close","59","59"
"1011","3","close","86","86"
"1013","3","close","52","52"
"1018","3","close","92","92"
"1021","3","close","48","48"
"1016","3","close","56","56"
"1019","3","close","54","54"
"1020","3","close","93","93"
"1015","3","close","91","91"
"1017","3","close","70","70"
"1022","3","close","83","83"
"1014","3","close","45","45"
"1026","3","close","80","80"
"1025","3","close","76","76"
"1023","3","close","73","73"
"1029","3","close","100","100"
"1024","3","close","60","60"
"1032","3","close","54","54"
"1031","3","close","59","59"
"1034","3","close","57","57"
"1033","3","close","66","66"
"1028","3","close","102","102"
"1036","3","close","65","65"
"1038","3","close","50","50"
"1037","3","close","48","48"
"1027","3","close","137","137"
"1030","3","close","87","87"
"1042","3","close","37","37"
"1035","3","close","70","70"
"1041","3","close","86","86"
"1043","3","close","50","50"
"1039","3","close","94","94"
"1046","3","close","54","54"
"1044","3","close","58","58"
"1040","3","close","75","75"
"1045","3","close","83","83"
"1048","3","close","80","80"
"1049","3","close","105","105"
"1047","3","close","64","64"
"1050","3","close","62","62"
"1051","3","close","68","68"
"1055","3","close","48","48"
"1052","3","close","80","80"
"1054","3","close","109","109"
"1058","3","close","38","38"
"1056","3","close","134","134"
"1053","3","close","97","97"
"1059","3","close","91","91"
"1057","3","close","78","78"
"1062","3","close","67","67"
"1061","3","close","70","70"
"1060","3","close","109","109"
"1063","3","close","70","70"
"1065","3","close","56","56"
"1066","3","close","64","64"
"1067","3","close","72","72"
"1064","3","close","129","129"
"1068","3","close","60","60"
"1069","3","close","73","73"
"1070","3","close","66","66"
"1071","3","close","50","50"
"1072","3","close","59","59"
"1073","3","close","101","101"
"1075","3","close","52","52"
"1074","3","close","64","64"
"1078","3","close","47","47"
"1077","3","close","69","69"
"1076","3","close","144","144"
"1079","3","close","68","68"
"1080","3","close","62","62"
"1082","3","close","68","68"
"1083","3","close","61","61"
"1081","3","close","161","161"
"1084","3","close","78","78"
"1086","3","close","57","57"
"1085","3","close","109","109"
"1088","3","close","72","72"
"1087","3","close","85","85"
"1090","3","close","50","50"
"1089","3","close","96","96"
"1093","3","close","49","49"
"1092","3","close","74","74"
"1091","3","close","88","88"
"1094","3","close","141","141"
"1095","3","close","94","94"
"1097","3","close","60","60"
"1098","3","close","64","64"
"1096","3","close","129","129"
"1099","3","close","78","78"
"1100","3","close","69","69"
"1101","3","close","77","77"
"1107","3","close","45","45"
"1106","3","close","66","66"
"1102","3","close","146","146"
"1105","3","close","75","75"
"1104","3","close","110","110"
"1103","3","close","140","140"
"1108","3","close","47","47"
"1109","3","close","70","70"
"1116","3","close","44","44"
"1110","3","close","90","90"
"1113","3","close","68","68"
"1111","3","close","81","81"
"1115","3","close","56","56"
"1114","3","close","78","78"
"1112","3","close","161","161"
"1117","3","close","98","98"
"1118","3","close","51","51"
"1119","3","close","86","86"
"1122","3","close","55","55"
"1120","3","close","59","59"
"1121","3","close","86","86"
"1125","3","close","63","63"
"1124","3","close","44","44"
"1123","3","close","79","79"
"1126","3","close","63","63"
"1127","3","close","53","53"
"1128","3","close","48","48"
"1132","3","close","45","45"
"1131","3","close","54","54"
"1129","3","close","75","75"
"1130","3","close","102","102"
"1133","3","close","76","76"
"1134","3","close","55","55"
"1137","3","close","41","41"
"1135","3","close","69","69"
"1138","3","close","73","73"
"1136","3","close","61","61"
"1139","3","close","83","83"
"1140","3","close","52","52"
"1141","3","close","66","66"
"1143","3","close","67","67"
"1145","3","close","62","62"
"1142","3","close","101","101"
"1146","3","close","69","69"
"1144","3","close","114","114"
"1148","3","close","58","58"
"1147","3","close","76","76"
"1149","3","close","99","99"
"1150","3","close","76","76"
"1152","3","close","52","52"
"1151","3","close","81","81"
"1154","3","close","87","87"
"1153","3","close","86","86"
"1155","3","close","83","83"
"1156","3","close","94","94"
"1157","3","close","67","67"
"1158","3","close","87","87"
"1159","3","close","72","72"
"1161","3","close","52","52"
"1160","3","close","88","88"
"1163","3","close","38","38"
"1162","3","close","64","64"
"1164","3","close","68","68"
"1165","3","close","60","60"
"1169","3","close","49","49"
"1167","3","close","65","65"
"1166","3","close","83","83"
"1171","3","close","47","47"
"1170","3","close","71","71"
"1168","3","close","121","121"
"1173","3","close","99","99"
"1174","3","close","55","55"
"1172","3","close","84","84"
"1176","3","close","41","41"
"1175","3","close","77","77"
"1177","3","close","48","48"
"1179","3","close","71","71"
"1178","3","close","69","69"
"1180","3","close","48","48"
"1181","3","close","81","81"
"1183","3","close","65","65"
"1182","3","close","73","73"
"1186","3","close","55","55"
"1185","3","close","80","80"
"1184","3","close","100","100"
"1187","3","close","64","64"
"1188","3","close","40","40"
"1189","3","close","44","44"
"1191","3","close","73","73"
"1190","3","close","93","93"
"1193","3","close","46","46"
"1192","3","close","50","50"
"1194","3","close","59","59"
"1195","3","close","69","69"
"1197","3","close","75","75"
"1196","3","close","64","64"
"1199","3","close","49","49"
"1201","3","close","63","63"
"1198","3","close","75","75"
"1200","3","close","107","107"
"1202","3","close","83","83"
"1203","3","close","71","71"
"1204","3","close","68","68"
"1205","3","close","36","36"
"1206","3","close","56","56"
"1207","3","close","68","68"
"1208","3","close","69","69"
"1210","3","close","74","74"
"1209","3","close","72","72"
"1212","3","close","68","68"
"1214","3","close","44","44"
"1213","3","close","98","98"
"1211","3","close","133","133"
"1216","3","close","88","88"
"1219","3","close","68","68"
"1217","3","close","87","87"
"1218","3","close","94","94"
"1215","3","close","164","164"
"1220","3","close","66","66"
"1221","3","close","59","59"
"1222","3","close","105","105"
"1225","3","close","53","53"
"1224","3","close","66","66"
"1227","3","close","44","44"
"1226","3","close","76","76"
"1223","3","close","120","120"
"1228","3","close","74","74"
"1229","3","close","47","47"
"1230","3","close","70","70"
"1231","3","close","77","77"
"1232","3","close","80","80"
"1234","3","close","43","43"
"1233","3","close","101","101"
"1236","3","close","57","57"
"1237","3","close","67","67"
"1235","3","close","181","181"
"1238","3","close","87","87"
"1239","3","close","61","61"
"1240","3","close","51","51"
"1242","3","close","61","61"
"1241","3","close","97","97"
"1243","3","close","91","91"
"1244","3","close","72","72"
"1248","3","close","59","59"
"1246","3","close","67","67"
"1247","3","close","101","101"
"1245","3","close","122","122"
"1249","3","close","95","95"
"1251","3","close","82","82"
"1252","3","close","88","88"
"1250","3","close","133","133"
"1253","3","close","53","53"
"1254","3","close","52","52"
"1255","3","close","58","58"
"1256","3","close","65","65"
"1257","3","close","76","76"
"1258","3","close","63","63"
"1259","3","close","60","60"
"1260","3","close","104","104"
"1261","3","close","85","85"
"1263","3","close","80","80"
"1264","3","close","63","63"
"1265","3","close","81","81"
"1266","3","close","57","57"
"1267","3","close","65","65"
"1269","3","close","78","78"
"1268","3","close","58","58"
"1270","3","close","68","68"
"1271","3","close","56","56"
"1262","3","close","134","134"
"1272","3","close","107","107"
"1273","3","close","98","98"
"1274","3","close","55","55"
"1275","3","close","62","62"
"1276","3","close","77","77"
"1279","3","close","49","49"
"1281","3","close","48","48"
"1277","3","close","115","115"
"1278","3","close","114","114"
"1282","3","close","65","65"
"1280","3","close","114","114"
"1283","3","close","71","71"
"1284","3","close","102","102"
"1287","3","close","65","65"
"1285","3","close","72","72"
"1291","3","close","70","70"
"1286","3","close","125","125"
"1290","3","close","61","61"
"1289","3","close","73","73"
"1288","3","close","112","112"
"1292","3","close","34","34"
"1295","3","close","45","45"
"1294","3","close","105","105"
"1296","3","close","52","52"
"1297","3","close","60","60"
"1293","3","close","116","116"
"1299","3","close","56","56"
"1298","3","close","71","71"
"1300","3","close","68","68"
"1303","3","close","51","51"
"1301","3","close","74","74"
"1302","3","close","56","56"
"1304","3","close","60","60"
"1305","3","close","64","64"
"1307","3","close","61","61"
"1306","3","close","105","105"
"1308","3","close","67","67"
"1310","3","close","72","72"
"1311","3","close","57","57"
"1309","3","close","86","86"
"1312","3","close","78","78"
"1313","3","close","57","57"
"1315","3","close","59","59"
"1314","3","close","92","92"
"1317","3","close","63","63"
"1316","3","close","66","66"
"1318","3","close","77","77"
"1321","3","close","49","49"
"1319","3","close","84","84"
"1320","3","close","70","70"
"1323","3","close","67","67"
"1322","3","close","83","83"
"1325","3","close","68","68"
"1326","3","close","53","53"
"1328","3","close","57","57"
"1327","3","close","70","70"
"1324","3","close","111","111"
"1329","3","close","54","54"
"1330","3","close","74","74"
"1331","3","close","63","63"
"1333","3","close","41","41"
"1332","3","close","57","57"
"1334","3","close","73","73"
"1336","3","close","72","72"
"1335","3","close","150","150"
"1337","3","close","176","176"
"1339","3","close","39","39"
"1340","3","close","55","55"
"1338","3","close","102","102"
"1343","3","close","78","78"
"1342","3","close","81","81"
"1341","3","close","113","113"
"1344","3","close","56","56"
"1345","3","close","53","53"
"1346","3","close","63","63"
"1347","3","close","67","67"
"1349","3","close","50","50"
"1348","3","close","74","74"
"1350","3","close","98","98"
"1352","3","close","90","90"
"1351","3","close","135","135"
"1356","3","close","38","38"
"1353","3","close","97","97"
"1354","3","close","59","59"
"1355","3","close","61","61"
"1357","3","close","44","44"
"1358","3","close","45","45"
"1359","3","close","88","88"
"1361","3","close","61","61"
"1360","3","close","102","102"
"1365","3","close","41","41"
"1362","3","close","94","94"
"1363","3","close","118","118"
"1364","3","close","99","99"
"1366","3","close","62","62"
"1367","3","close","70","70"
"1369","3","close","52","52"
"1368","3","close","80","80"
"1370","3","close","76","76"
"1371","3","close","101","101"
"1372","3","close","66","66"
"1374","3","close","65","65"
"1373","3","close","102","102"
"1375","3","close","82","82"
"1377","3","close","82","82"
"1376","3","close","52","52"
"1378","3","close","63","63"
"1379","3","close","79","79"
"1381","3","close","56","56"
"1382","3","close","62","62"
"1383","3","close","46","46"
"1384","3","close","53","53"
"1380","3","close","171","171"
"1385","3","close","61","61"
"1386","3","close","70","70"
"1388","3","close","57","57"
"1389","3","close","65","65"
"1387","3","close","117","117"
"1390","3","close","41","41"
"1391","3","close","46","46"
"1392","3","close","40","40"
"1393","3","close","80","80"
"1394","3","close","78","78"
"1395","3","close","53","53"
"1397","3","close","55","55"
"1398","3","close","64","64"
"1396","3","close","111","111"
"1399","3","close","82","82"
"1401","3","close","78","78"
"1400","3","close","127","127"
"1403","3","close","60","60"
"1404","3","close","71","71"
"1402","3","close","110","110"
"1405","3","close","77","77"
"1406","3","close","62","62"
"1407","3","close","102","102"
"1408","3","close","77","77"
"1410","3","close","67","67"
"1409","3","close","101","101"
"1411","3","close","66","66"
"1413","3","close","38","38"
"1412","3","close","81","81"
"1414","3","close","74","74"
"1415","3","close","65","65"
"1416","3","close","60","60"
"1417","3","close","91","91"
"1418","3","close","79","79"
"1420","3","close","52","52"
"1422","3","close","54","54"
"1419","3","close","81","81"
"1423","3","close","77","77"
"1421","3","close","116","116"
"1424","3","close","75","75"
"1426","3","close","54","54"
"1429","3","close","47","47"
"1428","3","close","42","42"
"1427","3","close","88","88"
"1425","3","close","136","136"
"1430","3","close","107","107"
"1431","3","close","91","91"
"1434","3","close","47","47"
"1433","3","close","83","83"
"1436","3","close","68","68"
"1435","3","close","79","79"
"1437","3","close","63","63"
"1432","3","close","186","186"
"1438","3","close","55","55"
"1439","3","close","61","61"
"1440","3","close","59","59"
"1442","3","close","48","48"
"1444","3","close","49","49"
"1441","3","close","57","57"
"1443","3","close","72","72"
"1445","3","close","104","104"
"1447","3","close","61","61"
"1448","3","close","45","45"
"1446","3","close","98","98"
"1449","3","close","54","54"
"1451","3","close","77","77"
"1452","3","close","79","79"
"1450","3","close","194","194"
"1453","3","close","53","53"
"1455","3","close","67","67"
"1457","3","close","69","69"
"1456","3","close","73","73"
"1454","3","close","66","66"
"1458","3","close","112","112"
"1459","3","close","89","89"
"1461","3","close","57","57"
"1460","3","close","80","80"
"1463","3","close","53","53"
"1465","3","close","49","49"
"1462","3","close","72","72"
"1464","3","close","126","126"
"1467","3","close","65","65"
"1466","3","close","81","81"
"1469","3","close","64","64"
"1470","3","close","56","56"
"1468","3","close","73","73"
"1471","3","close","83","83"
"1472","3","close","113","113"
"1473","3","close","63","63"
"1474","3","close","54","54"
"1476","3","close","57","57"
"1475","3","close","97","97"
"1477","3","close","70","70"
"1478","3","close","72","72"
"1479","3","close","69","69"
"1480","3","close","58","58"
"1481","3","close","87","87"
"1482","3","close","58","58"
"1483","3","close","55","55"
"1488","3","close","46","46"
"1485","3","close","83","83"
"1486","3","close","64","64"
"1487","3","close","74","74"
"1484","3","close","136","136"
"1490","3","close","58","58"
"1489","3","close","96","96"
"1491","3","close","72","72"
"1492","3","close","54","54"
"1493","3","close","57","57"
"1494","3","close","83","83"
"1496","3","close","64","64"
"1495","3","close","98","98"
"1497","3","close","40","40"
"1499","3","close","47","47"
"1498","3","close","106","106"
"1501","3","close","76","76"
"1500","3","close","89","89"
"1502","3","close","64","64"
"1503","3","close","73","73"
"1504","3","close","61","61"
"1506","3","close","63","63"
"1505","3","close","107","107"
"1507","3","close","86","86"
"1508","3","close","60","60"
"1509","3","close","54","54"
"1512","3","close","49","49"
"1511","3","close","54","54"
"1514","3","close","56","56"
"1515","3","close","68","68"
"1510","3","close","155","155"
"1513","3","close","113","113"
"1517","3","close","66","66"
"1516","3","close","82","82"
"1518","3","close","61","61"
"1519","3","close","61","61"
"1520","3","close","87","87"
"1524","3","close","75","75"
"1523","3","close","118","118"
"1521","3","close","170","170"
"1522","3","close","164","164"
"1525","3","close","78","78"
"1526","3","close","69","69"
"1527","3","close","53","53"
"1528","3","close","72","72"
"1529","3","close","96","96"
"1531","3","close","87","87"
"1530","3","close","106","106"
"1532","3","close","74","74"
"1533","3","close","93","93"
"1535","3","close","71","71"
"1534","3","close","69","69"
"1536","3","close","86","86"
"1537","3","close","116","116"
"1538","3","close","81","81"
"1539","3","close","89","89"
"1540","3","close","80","80"
"1541","3","close","74","74"
"1543","3","close","76","76"
"1542","3","close","95","95"
"1544","3","close","78","78"
"1547","3","close","56","56"
"1546","3","close","96","96"
"1545","3","close","87","87"
"1549","3","close","41","41"
"1548","3","close","56","56"
"1550","3","close","76","76"
"1552","3","close","74","74"
"1551","3","close","78","78"
"1554","3","close","52","52"
"1555","3","close","41","41"
"1556","3","close","58","58"
"1553","3","close","108","108"
"1557","3","close","72","72"
"1558","3","close","59","59"
"1559","3","close","81","81"
"1561","3","close","74","74"
"1563","3","close","58","58"
"1560","3","close","98","98"
"1562","3","close","99","99"
"1564","3","close","83","83"
"1565","3","close","77","77"
"1569","3","close","39","39"
"1566","3","close","65","65"
"1567","3","close","63","63"
"1571","3","close","61","61"
"1568","3","close","119","119"
"1570","3","close","52","52"
"1572","3","close","90","90"
"1573","3","close","70","70"
"1574","3","close","54","54"
"1575","3","close","79","79"
"1577","3","close","52","52"
"1578","3","close","44","44"
"1576","3","close","73","73"
"1579","3","close","40","40"
"1580","3","close","83","83"
"1581","3","close","46","46"
"1582","3","close","76","76"
"1585","3","close","53","53"
"1583","3","close","87","87"
"1584","3","close","95","95"
"1586","3","close","57","57"
"1587","3","close","70","70"
"1588","3","close","62","62"
"1589","3","close","68","68"
"1591","3","close","76","76"
"1590","3","close","78","78"
"1592","3","close","80","80"
"1593","3","close","100","100"
"1595","3","close","64","64"
"1594","3","close","108","108"
"1596","3","close","46","46"
"1597","3","close","74","74"
"1599","3","close","65","65"
"1598","3","close","126","126"
"1600","3","close","93","93"
"1601","3","close","102","102"
"1604","3","close","120","120"
"1603","3","close","121","121"
"1602","3","close","187","187"
"1605","3","close","64","64"
"1607","3","close","49","49"
"1606","3","close","64","64"
"1608","3","close","45","45"
"1609","3","close","77","77"
"1611","3","close","57","57"
"1610","3","close","114","114"
"1613","3","close","49","49"
"1612","3","close","68","68"
"1614","3","close","61","61"
"1617","3","close","66","66"
"1616","3","close","84","84"
"1615","3","close","163","163"
"1619","3","close","51","51"
"1618","3","close","49","49"
"1622","3","close","57","57"
"1621","3","close","70","70"
"1620","3","close","115","115"
"1623","3","close","44","44"
"1625","3","close","35","35"
"1624","3","close","99","99"
"1626","3","close","94","94"
"1628","3","close","47","47"
"1627","3","close","76","76"
"1631","3","close","45","45"
"1632","3","close","65","65"
"1629","3","close","108","108"
"1630","3","close","81","81"
"1635","3","close","84","84"
"1636","3","close","64","64"
"1633","3","close","114","114"
"1634","3","close","114","114"
"1637","3","close","59","59"
"1639","3","close","46","46"
"1638","3","close","70","70"
"1640","3","close","104","104"
"1642","3","close","27","27"
"1644","3","close","69","69"
"1641","3","close","99","99"
"1643","3","close","73","73"
"1645","3","close","88","88"
"1646","3","close","46","46"
"1647","3","close","73","73"
"1649","3","close","63","63"
"1648","3","close","101","101"
"1650","3","close","98","98"
"1652","3","close","86","86"
"1651","3","close","155","155"
"1653","3","close","78","78"
"1655","3","close","63","63"
"1654","3","close","103","103"
"1657","3","close","46","46"
"1656","3","close","88","88"
"1658","3","close","91","91"
"1659","3","close","54","54"
"1661","3","close","49","49"
"1660","3","close","57","57"
"1662","3","close","83","83"
"1663","3","close","72","72"
"1664","3","close","42","42"
"1665","3","close","79","79"
"1668","3","close","50","50"
"1666","3","close","58","58"
"1667","3","close","61","61"
"1669","3","close","96","96"
"1671","3","close","71","71"
"1670","3","close","76","76"
"1672","3","close","86","86"
"1673","3","close","61","61"
"1674","3","close","48","48"
"1675","3","close","68","68"
"1676","3","close","75","75"
"1677","3","close","53","53"
"1679","3","close","66","66"
"1678","3","close","124","124"
"1680","3","close","84","84"
"1681","3","close","40","40"
"1682","3","close","63","63"
"1685","3","close","63","63"
"1684","3","close","69","69"
"1683","3","close","122","122"
"1686","3","close","71","71"
"1687","3","close","47","47"
"1689","3","close","64","64"
"1690","3","close","62","62"
"1688","3","close","78","78"
"1691","3","close","73","73"
"1692","3","close","62","62"
"1694","3","close","44","44"
"1693","3","close","117","117"
"1695","3","close","44","44"
"1697","3","close","66","66"
"1698","3","close","67","67"
"1696","3","close","85","85"
"1699","3","close","74","74"
"1700","3","close","64","64"
"1701","3","close","96","96"
"1702","3","close","87","87"
"1705","3","close","41","41"
"1703","3","close","73","73"
"1706","3","close","57","57"
"1707","3","close","68","68"
"1704","3","close","131","131"
"1710","3","close","37","37"
"1708","3","close","72","72"
"1709","3","close","70","70"
"1711","3","close","63","63"
"1713","3","close","50","50"
"1712","3","close","73","73"
"1714","3","close","56","56"
"1715","3","close","83","83"
"1716","3","close","71","71"
"1718","3","close","56","56"
"1717","3","close","60","60"
"1719","3","close","41","41"
"1720","3","close","72","72"
"1721","3","close","87","87"
"1722","3","close","115","115"
"1723","3","close","90","90"
"1724","3","close","50","50"
"1725","3","close","77","77"
"1728","3","close","43","43"
"1726","3","close","105","105"
"1727","3","close","101","101"
"1729","3","close","71","71"
"1731","3","close","46","46"
"1730","3","close","115","115"
"1732","3","close","102","102"
"1733","3","close","57","57"
"1735","3","close","56","56"
"1734","3","close","103","103"
"1737","3","close","38","38"
"1738","3","close","101","101"
"1740","3","close","55","55"
"1736","3","close","146","146"
"1739","3","close","119","119"
"1741","3","close","49","49"
"1742","3","close","81","81"
"1744","3","close","68","68"
"1743","3","close","58","58"
"1745","3","close","55","55"
"1746","3","close","58","58"
"1747","3","close","40","40"
"1748","3","close","61","61"
"1749","3","close","84","84"
"1751","3","close","49","49"
"1750","3","close","75","75"
"1753","3","close","65","65"
"1754","3","close","64","64"
"1752","3","close","86","86"
"1756","3","close","46","46"
"1755","3","close","104","104"
"1757","3","close","86","86"
"1758","3","close","55","55"
"1762","3","close","36","36"
"1761","3","close","69","69"
"1760","3","close","87","87"
"1759","3","close","94","94"
"1763","3","close","75","75"
"1764","3","close","76","76"
"1765","3","close","63","63"
"1768","3","close","34","34"
"1766","3","close","52","52"
"1767","3","close","45","45"
"1769","3","close","68","68"
"1771","3","close","61","61"
"1770","3","close","69","69"
"1774","3","close","58","58"
"1773","3","close","72","72"
"1772","3","close","89","89"
"1775","3","close","70","70"
"1778","3","close","62","62"
"1776","3","close","82","82"
"1777","3","close","96","96"
"1779","3","close","86","86"
"1781","3","close","60","60"
"1780","3","close","75","75"
"1783","3","close","45","45"
"1784","3","close","61","61"
"1786","3","close","46","46"
"1782","3","close","108","108"
"1787","3","close","55","55"
"1785","3","close","108","108"
"1789","3","close","39","39"
"1788","3","close","73","73"
"1792","3","close","50","50"
"1790","3","close","65","65"
"1791","3","close","86","86"
"1793","3","close","106","106"
"1795","3","close","68","68"
"1794","3","close","79","79"
"1796","3","close","69","69"
"1797","3","close","52","52"
"1800","3","close","52","52"
"1798","3","close","78","78"
"1799","3","close","106","106"
"1802","3","close","74","74"
"1801","3","close","109","109"
"1805","3","close","48","48"
"1803","3","close","93","93"
"1804","3","close","67","67"
"1807","3","close","40","40"
"1806","3","close","62","62"
"1808","3","close","96","96"
"1809","3","close","73","73"
"1815","3","close","47","47"
"1810","3","close","66","66"
"1811","3","close","60","60"
"1813","3","close","72","72"
"1812","3","close","79","79"
"1814","3","close","66","66"
"1816","3","close","58","58"
"1817","3","close","40","40"
"1823","3","close","45","45"
"1818","3","close","56","56"
"1820","3","close","54","54"
"1819","3","close","54","54"
"1821","3","close","76","76"
"1822","3","close","60","60"
"1827","3","close","39","39"
"1826","3","close","70","70"
"1824","3","close","81","81"
"1825","3","close","81","81"
"1830","3","close","56","56"
"1829","3","close","63","63"
"1828","3","close","69","69"
"1831","3","close","68","68"
"1832","3","close","42","42"
"1833","3","close","67","67"
"1836","3","close","65","65"
"1834","3","close","56","56"
"1837","3","close","65","65"
"1835","3","close","89","89"
"1838","3","close","69","69"
"1839","3","close","57","57"
"1840","3","close","50","50"
"1842","3","close","53","53"
"1844","3","close","50","50"
"1843","3","close","56","56"
"1845","3","close","58","58"
"1846","3","close","66","66"
"1841","3","close","150","150"
"1847","3","close","73","73"
"1848","3","close","87","87"
"1849","3","close","56","56"
"1851","3","close","43","43"
"1850","3","close","74","74"
"1852","3","close","63","63"
"1853","3","close","82","82"
"1855","3","close","70","70"
"1854","3","close","86","86"
"1856","3","close","64","64"
"1859","3","close","46","46"
"1857","3","close","91","91"
"1858","3","close","84","84"
"1860","3","close","60","60"
"1861","3","close","68","68"
"1862","3","close","62","62"
"1863","3","close","77","77"
"1864","3","close","68","68"
"1865","3","close","46","46"
"1866","3","close","89","89"
"1868","3","close","57","57"
"1869","3","close","74","74"
"1867","3","close","78","78"
"1870","3","close","52","52"
"1871","3","close","78","78"
"1872","3","close","55","55"
"1873","3","close","81","81"
"1874","3","close","75","75"
"1875","3","close","56","56"
"1878","3","close","32","32"
"1877","3","close","56","56"
"1876","3","close","97","97"
"1880","3","close","63","63"
"1879","3","close","118","118"
"1882","3","close","48","48"
"1883","3","close","81","81"
"1881","3","close","76","76"
"1886","3","close","43","43"
"1885","3","close","57","57"
"1887","3","close","88","88"
"1888","3","close","44","44"
"1884","3","close","153","153"
"1889","3","close","68","68"
"1890","3","close","59","59"
"1892","3","close","59","59"
"1891","3","close","88","88"
"1895","3","close","58","58"
"1893","3","close","105","105"
"1894","3","close","91","91"
"1896","3","close","44","44"
"1897","3","close","70","70"
"1899","3","close","77","77"
"1898","3","close","55","55"
"1900","3","close","42","42"
"1902","3","close","78","78"
"1903","3","close","74","74"
"1901","3","close","158","158"
"1905","3","close","50","50"
"1906","3","close","55","55"
"1908","3","close","60","60"
"1907","3","close","68","68"
"1904","3","close","207","207"
"1910","3","close","43","43"
"1911","3","close","70","70"
"1909","3","close","101","101"
"1912","3","close","81","81"
"1913","3","close","64","64"
"1915","3","close","57","57"
"1917","3","close","59","59"
"1914","3","close","82","82"
"1916","3","close","82","82"
"1918","3","close","68","68"
"1920","3","close","57","57"
"1919","3","close","90","90"
"1921","3","close","49","49"
"1922","3","close","57","57"
"1923","3","close","61","61"
"1925","3","close","49","49"
"1924","3","close","104","104"
"1926","3","close","46","46"
"1927","3","close","77","77"
"1929","3","close","65","65"
"1930","3","close","65","65"
"1931","3","close","72","72"
"1928","3","close","123","123"
"1933","3","close","42","42"
"1932","3","close","69","69"
"1934","3","close","64","64"
"1938","3","close","47","47"
"1935","3","close","78","78"
"1937","3","close","79","79"
"1936","3","close","87","87"
"1941","3","close","43","43"
"1940","3","close","56","56"
"1939","3","close","158","158"
"1942","3","close","95","95"
"1944","3","close","69","69"
"1943","3","close","86","86"
"1945","3","close","94","94"
"1946","3","close","109","109"
"1948","3","close","66","66"
"1947","3","close","105","105"
"1950","3","close","64","64"
"1949","3","close","71","71"
"1951","3","close","45","45"
"1952","3","close","64","64"
"1953","3","close","50","50"
"1954","3","close","57","57"
"1956","3","close","54","54"
"1958","3","close","75","75"
"1955","3","close","131","131"
"1957","3","close","116","116"
"1960","3","close","65","65"
"1959","3","close","108","108"
"1961","3","close","75","75"
"1962","3","close","62","62"
"1964","3","close","64","64"
"1963","3","close","121","121"
"1966","3","close","78","78"
"1967","3","close","61","61"
"1965","3","close","83","83"
"1969","3","close","73","73"
"1970","3","close","78","78"
"1968","3","close","110","110"
"1973","3","close","53","53"
"1971","3","close","63","63"
"1972","3","close","48","48"
"1975","3","close","91","91"
"1974","3","close","97","97"
"1978","3","close","38","38"
"1976","3","close","77","77"
"1977","3","close","127","127"
"1979","3","close","79","79"
"1981","3","close","67","67"
"1980","3","close","99","99"
"1983","3","close","44","44"
"1982","3","close","62","62"
"1984","3","close","74","74"
"1985","3","close","72","72"
"1986","3","close","80","80"
"1988","3","close","42","42"
"1987","3","close","98","98"
"1990","3","close","55","55"
"1989","3","close","50","50"
"1991","3","close","41","41"
"1992","3","close","67","67"
"1993","3","close","92","92"
"1995","3","close","65","65"
"1997","3","close","63","63"
"1996","3","close","74","74"
"1994","3","close","83","83"
"1998","3","close","83","83"
"1999","3","close","139","139"
"2000","3","close","97","97"
"2001","3","between","77","77"
"2003","3","between","52","52"
"2005","3","between","64","64"
"2002","3","between","72","72"
"2009","3","between","55","55"
"2006","3","between","117","117"
"2004","3","between","53","53"
"2011","3","between","69","69"
"2010","3","between","53","53"
"2013","3","between","53","53"
"2007","3","between","121","121"
"2012","3","between","76","76"
"2016","3","between","67","67"
"2008","3","between","81","81"
"2014","3","between","72","72"
"2017","3","between","81","81"
"2021","3","between","88","88"
"2018","3","between","64","64"
"2015","3","between","46","46"
"2020","3","between","72","72"
"2024","3","between","66","66"
"2023","3","between","54","54"
"2029","3","between","62","62"
"2025","3","between","41","41"
"2019","3","between","60","60"
"2030","3","between","65","65"
"2022","3","between","87","87"
"2028","3","between","64","64"
"2026","3","between","92","92"
"2031","3","between","81","81"
"2032","3","between","52","52"
"2027","3","between","84","84"
"2039","3","between","68","68"
"2036","3","between","67","67"
"2038","3","between","83","83"
"2033","3","between","55","55"
"2034","3","between","90","90"
"2035","3","between","81","81"
"2037","3","between","99","99"
"2040","3","between","64","64"
"2041","3","between","62","62"
"2043","3","between","48","48"
"2042","3","between","60","60"
"2045","3","between","118","118"
"2047","3","between","68","68"
"2049","3","between","98","98"
"2050","3","between","146","146"
"2048","3","between","51","51"
"2052","3","between","54","54"
"2054","3","between","39","39"
"2044","3","between","59","59"
"2051","3","between","65","65"
"2046","3","between","96","96"
"2053","3","between","63","63"
"2055","3","between","87","87"
"2058","3","between","88","88"
"2057","3","between","49","49"
"2060","3","between","60","60"
"2056","3","between","59","59"
"2061","3","between","55","55"
"2063","3","between","54","54"
"2065","3","between","59","59"
"2064","3","between","111","111"
"2059","3","between","74","74"
"2066","3","between","49","49"
"2069","3","between","57","57"
"2070","3","between","59","59"
"2062","3","between","90","90"
"2071","3","between","89","89"
"2068","3","between","75","75"
"2067","3","between","61","61"
"2074","3","between","65","65"
"2076","3","between","42","42"
"2075","3","between","60","60"
"2073","3","between","67","67"
